Date,Text
2022-03-05,The JPCC aims at strengthening further the existing bilateral relations and increasing  opportunities for cooperation between the two countries. The Senior officials session co- chaired with Zimbabwe will discus and consider twelve (12) instruments of cooperation.
2022-03-05,Foreign Affairs P.S Amb. Macharia Kamau this afternoon opened the  Kenya- Zimbabwe Joint Permanent Commission of Cooperation (JPCC) in Nairobi  with the opening of the Senior Officials Meeting (SOM) segment. The segment precedes the Ministerial segment scheduled for Monday.
2022-03-04,"The side event which was led by the Ministry of Environment and Forestry, aimed to share global synergies in pursuit of the circular economy between Kenya and development partners and further expand the number of states endorsements to the circular economy."
2022-03-04,"Foreign Affairs Amb. Susan Mwangi, Director UN and Multilateral, Amb. Njambi Kinyungu, Deputy PR KMUN, New York and the technical officers, attending a side event on  transitioning from Linear to Circular Economy at the United Nations Complex Gigiri."
2022-03-04,"CS for Sports, Heritage and Culture Amb. Amina Mohamed together with PS Ministry of Environment and Forestry Dr. Chris Kiptoo flagged a UNEP run in Karura forest-themed 'UNEP@50 Years Anniversary 10KM commemorative run'.Renowned athletes joined in the race.
 #ClimateAction"
2022-03-04,@ForeignOfficeKE yesterday hosted dinner for delegates attending the commemoration of UNEP at 50 at UNEP grounds in Gigiri.
2022-03-03,"H.E President Uhuru Kenyatta signing visitors book during the Commemoration for #UNEP at 50, flanked by CS Amb Raychelle Omamo, @andersen_inger Executive Director #UNEP, and @ZainabHawa Director @OfficeofDirect1 UNON."
2022-03-03,"H.E President Uhuru Kenyatta jointly with H.E Muhammadu Buhari President of Nigeria, H.E Mokgweetsi Masisi President of Botswana, and H.E Felix Moloua Prime Minister of Central Africa Republic unveiled the commemoration plaque of #UNEP at 50.
#ClimateAction #UNEP50"
2022-03-02,"“Today was one for the history books. It was truly a big day for the environment.” - @andersen_inger

Nations committed to develop a legally binding agreement to #BeatPlasticPollution at #UNEA5.

Learn more:"
2022-03-02,"CS Amb. Raychelle Omamo today joined MFA staff, family and friends for a memorial service of the Late Amb. Wilfred Machage, who until his demise, was Kenya's High Commissioner to Nigeria. The C.S eulogized Hon Machage as an amiable leader and a consummate diplomat."
2022-03-02,"The team was later hosted for dinner that was graced by  International music star, producer and activist Rocky Dawuni who is also UN Goodwill Ambassador for the Environment for Africa."
2022-03-02,PS @AmbMKamau said the 2022 UN Portugal conference will offer a unique opportunity for countries and regions to mobilise and demonstrate leadership in taking action to protect oceans and ensure that the Ocean and its accompanying coastline are sustainably managed.
2022-03-02,"Foreign Affairs P.S Amb Macharia Kamau last evening convened United Nations Ocean Conference Informal Advisory Committee Meeting, in readiness to the 2nd Ocean Conference in Lisbon to be cohosted by Kenya and Portugal.
 @Portugal_UN @ThomsonFiji @AmbMKamau"
2022-03-01,"C.S Amb Raychelle Omamo has commended UNDP in Kenya for the critical role they have played towards recovery efforts from ravaging effects of Covid 19 and championing issues on sustainability, climate resilience, gender equality, poverty reduction and International development."
2022-03-01,"CS Amb.Raychelle Omamo,today held talks with @ASteiner, #UNDP Administrator. They discussed partnership to achieve development agenda 2030. The CS reiterated the need to empower and strengthen both UNEP and UN-Habitat to make them respond aptly to the current climate challenges."
2022-03-01,PS Foreign Affairs Amb Macharia Kamau visited the Ministry of Foreign Affairs photo exhibition booth on the margins of the #UNEA5.2. The photos details the important events since the establishment of UNEP in Nairobi.
2022-03-01,Foreign Affairs Cabinet Secretary Amb Raychelle Omamo last evening attended reception for the visiting delegates of #UNEA 5.2 hosted by the Ministry of Environment and Forestry.
2022-02-28,"CS Amb Raychelle Omamo met with Amina J. Mohammed, UN Deputy Secretary General at the ongoing #UNEA5.2 at Gigiri, Nairobi."
2022-02-28,"P.S Amb.Macharia Kamau today hosted Road To Lisbon event on the margins of #UNEA 5.2. He reiterated the need to galvanize and consolidate political impetus towards oceans action noting the centrality of Oceans,Seas,and Marine resources to post covid recovery of world economies."
2022-02-28,C.S Amb. Raychelle Omamo held a meeting with Ms Inga Anderson the Executive Directer of #UNEP who updated her on the status of attendance and delibarations at the resumed 5th Session of the United Nations Enviromental Assembly #UNEA 5.2
2022-02-28,"A global plastics agreement will be a major score for #UNEA5.2 and an honour, as #UNEP turns 50. The Nairobi agreement will be a big boost to efforts aimed at dealing with plastics pollution around the globe."
2022-02-28,Road to Lisbon: Tapping into the blue economy is very integral in the post Covid 19 recovery. More resources need to be invested to actualize the great potential of the blue economy. PS @AmbMKamau.
2022-02-28,"Happening Now:  Road to Lisbon side event happening on the Margins of, The resumed 5th session of the United Nations Enviroment Assembly #UNEA5.2, co-hosted by Ministry of Foreign Affairs PS Amb Macharia Kamau"
2022-02-27,"CS Ministry of Environment and Forestry, Mr. Keriako Tobiko led UNEP officials, and diplomats from different parts of the World who are in the Country to attend #UNEA5.2 #UNEP@50, in a tree planting activity at City Park Nairobi."
2022-02-27,"Kenya to host #UNEA5 from February 28 to March 2, 2022, and #UNEPat50 celebrations on March 3rd and 4th, 2022.
#ACTFORNATURE"
2022-02-26,#UNEP50 #ActForNature #UNEA5
2022-02-25,"CS Amb Raychelle Omamo was at #JKIA to condole with Mrs Machage and family on the loss of the late Hon Winfred Machage. The late Machage body arrived from Abuja, Nigeria where he served as Kenya's Ambassador."
2022-02-25,CS Amb Omamo eulogized Hon Machage as an astute diplomat who was well appreciated by the Government and Ministry of Foreign Affairs. She prayed that God will give the family grace to bear the loss and to get through the mourning period. The body was taken to the Lee Funeral Home.
2022-02-25,"The body of the late Hon Dr. Ambassador Wilfred Machage, Kenya High Commissioner to Nigeria  arrived @JKIA this morning at around 10.40am aboard KQ 524.
The body of the late Amb. Machage was received by Cabinet Secretary Amb Raychelle Omamo,family members and friends."
2022-02-23,Foreign Affairs C.S Amb Raychelle Omamo today held a meeting with UN Special Representative for Somalia and Head of UNSOM Mr James Swan. They discussed peace and security situation in the Horn of Africa.
2022-02-23,"Foreign Affairs P.S Amb Macharia Kamau today held a meeting with  H.E Ms. Lotte Machon, visiting State Secretary for Development Policy Danish Ministry of Foreign Affairs. They discussed  bilateral and development cooperation between the two countries and at multilateral levels."
2022-02-23,Director General- International Conferences @ForeignOfficeKE Amb Isaiya Kabira briefing journalists on the upcoming  #UNEA 5.2 and celebration to mark 50 years since the establishment of #UNEP #UNEP50
2022-02-22,5/ Kenya is a strong advocate for the environment and holds steadfast to its pledge of 1972 to support UNEP in the execution of its mandate. Kenya takes this commitment on environment to the UN Security Council where Climate Change and the Environment remains a priority agenda.
2022-02-22,"4/ UNEP@50 is an opportunity to look back on the achievements of UNEP, assess the challenges and look forward to a UNEP that is fit for purpose in our current realities and for the future.
@KenyaMissionUN @Environment_Ke @UNEP"
2022-02-22,"3/ Delegates expected to attend in person include Presidents, Vice Presidents, Prime Ministers, UN Deputy Secretary General, President of the General Assembly as well as several Ministers of Foreign Affairs and of Environmental Ministries.
@KenyaMissionUN @Environment_Ke @UNEP"
2022-02-22,2/ The theme of UNEA-5 “Strengthening Actions for Nature to Achieve the Sustainable Development Goals” provides a platform for urgent dialogue and decisive action in light of the interdependence of the environment and the SDGs. @Environment_Ke @KenyaMissionUN @UNEP
2022-02-22,"1/ @ForeignOfficeKE, @Environment_Ke  and @UNEP held a joint press briefing on the upcoming United Nations Environment Assembly scheduled from 28 February to 2 March 2022 and Commemoration of the 50th Anniversary of the establishment of the UNEP@50
@Kiptoock  @KenyaMissionUN"
2022-02-21,The Cabinet Secretary @ForeignOfficeKE Amb Raychelle Omamo held bilateral meeting with the Ukrainian Foreign Minister @DmytroKuleba on the sidelines of the Munich Security Conference #MSC2022
2022-02-21,"CS Amb Raychelle Omamo participated in a Townhall Session on the “Participation for Peace: Women's Agency in Conflict and Humanitarian Crises” she was joined by @SvenjaSchulze68.
the Federal Minister of Economic Cooperation and Development, Federal Republic of Germany. #MSC2022"
2022-02-21,Cabinet Secretary @ForeignOfficeKE Amb Raychelle Omamo joined fellow Women Foreign Ministers at a breakfast meeting co-hosted by @marisepayne of Australia and @Abaerbock of Germany on the margins of 58th Munich Security Conference. They discussed Women Peace and Security Agenda.
2022-02-19,Kenya-EU statement affirmed the objective of implementing Economic Partnership Agreement.
2022-02-19,"Foreign Affairs Cabinet Secretary Amb Raychelle Omamo and Valdis Dombrovskis, Executive Vice-President of the European Commission in charge of an Economy that works for People, and Commissioner for Trade, sign Kenya- EU Joint Statement #EUAUSummit"
2022-02-18,The agreement will provide for liberalisation of trade in goods accompanied by trade related development cooperation with a view to boost sustainable economic growth and job creation.
2022-02-18,"Kenya- EU Joint Statement following talks on trade and investment relations. Cabinet Secretary Foreign Affairs Amb Raychelle Omamo signed on behalf of Kenya while Valdis Dombrovskis, Executive Vice President signed on behalf of EU."
2022-02-15,3/3  PS Kamau conveyed best wishes to @JoyceMsuya  in her next post as the new  UN Assistant Secretary-General for Humanitarian Affairs &amp; Deputy Emergency Relief Coordinator @UNOCHA and assured her of Kenya's unwavering support.
2022-02-15,2/3  The PS appreciated her valuable service for the tremendous role she played by steering the organisation towards stability; leading the 4th Session of the UNEA and mobilising resources to ensure UNEP remained regimented.
2022-02-15,1/3  @ForeignOfficeKE  PS @AmbMKamau yesterday evening hosted dinner in honour of outgoing UNEP Deputy Executive Secretary Ms. Joyce Msuya. @JoyceMsuya
2022-02-11,CS Amb Raychelle Omamo bid farewell to CAS Hon @AbabuNamwamba and thanked him for his services to the Ministry during his tenure at MFA.
2022-02-11,AMB Isaiya Kabira attended and made remarks at the closing ceremony of a workshop on finalization of Asset Acquisition and Management Plan by the Global Assets Department at Foreign Affairs.
2022-02-11,"H.E William Alexander McDonald, HC of Barbados to Kenya paid a courtesy call on Foreign Affairs C.S Amb. Raychelle Omamo. Kenya and Barbados enjoy cordial and warm bilateral ties. The two leaders discussed ways to advance their engagements for the benefit of the two countries."
